"","TeamName","Season","NumOT","TeamID","Score","FGM","FGA","FGM3","FGA3","WFTM","FTA","OR","DR","Ast","TO","Stl","Blk","Pf","Won","FGPCT","FG3PCT","FTP"
"1656","Mississippi St",2022,0,1280,69,25,49,5,16,14,21,8,19,17,12,12,4,12,"1",0.510204081632653,0.3125,0.666666666666667
"1657","N Dakota St",2022,0,1295,73,27,60,11,28,8,12,5,34,16,12,3,4,18,"1",0.45,0.392857142857143,0.666666666666667
"1658","Richmond",2022,0,1350,83,31,59,7,19,14,18,4,27,19,10,5,3,21,"1",0.525423728813559,0.368421052631579,0.777777777777778
"1659","San Diego St",2022,0,1361,63,23,54,7,10,10,14,9,19,10,14,10,3,16,"1",0.425925925925926,0.7,0.714285714285714
"1660","San Jose St",2022,0,1363,90,34,60,17,33,5,9,5,21,20,9,5,3,16,"1",0.566666666666667,0.515151515151515,0.555555555555556
"1661","Santa Clara",2022,0,1365,80,28,56,9,30,15,20,6,21,18,12,8,2,10,"1",0.5,0.3,0.75
"1662","UTRGV",2022,0,1410,68,25,58,7,17,11,18,12,32,12,18,6,3,16,"1",0.431034482758621,0.411764705882353,0.611111111111111
"1663","Virginia Tech",2022,0,1439,86,28,51,13,28,17,23,9,22,14,13,8,5,13,"1",0.549019607843137,0.464285714285714,0.739130434782609
"1664","Wake Forest",2022,0,1448,82,34,65,7,23,7,9,6,22,17,6,4,3,13,"1",0.523076923076923,0.304347826086957,0.777777777777778
"1665","Tarleton St",2022,0,1470,65,23,54,6,15,13,17,6,25,14,7,5,1,16,"1",0.425925925925926,0.4,0.764705882352941
"1666","Alabama",2022,0,1104,65,23,56,8,30,11,16,11,28,15,11,5,8,17,"1",0.410714285714286,0.266666666666667,0.6875
"1667","Arizona",2022,0,1112,84,33,65,9,22,9,13,11,31,21,13,5,12,13,"1",0.507692307692308,0.409090909090909,0.692307692307692
"1668","Auburn",2022,0,1120,74,28,60,9,23,9,15,5,16,16,11,8,6,20,"1",0.466666666666667,0.391304347826087,0.6
"1669","Baylor",2022,0,1124,78,29,57,12,23,8,18,11,14,19,11,7,1,15,"1",0.508771929824561,0.521739130434783,0.444444444444444
"1670","Bradley",2022,0,1133,77,27,58,3,11,20,25,10,25,13,10,7,4,14,"1",0.46551724137931,0.272727272727273,0.8
"1671","Bucknell",2022,0,1137,82,32,57,8,16,10,13,6,25,17,14,9,5,15,"1",0.56140350877193,0.5,0.769230769230769
"1672","BYU",2022,0,1140,89,33,67,16,26,7,8,9,29,19,14,8,0,19,"1",0.492537313432836,0.615384615384615,0.875
"1673","Canisius",2022,0,1145,65,27,65,5,20,6,9,4,28,8,7,3,3,15,"1",0.415384615384615,0.25,0.666666666666667
"1674","Central Conn",2022,0,1148,75,23,49,10,19,19,27,6,27,11,11,5,0,14,"1",0.469387755102041,0.526315789473684,0.703703703703704
"1675","Clemson",2022,0,1155,70,21,63,5,22,23,31,15,30,10,13,5,5,18,"1",0.333333333333333,0.227272727272727,0.741935483870968
"1676","Colorado",2022,0,1160,60,19,45,7,17,15,19,7,28,16,13,6,4,16,"1",0.422222222222222,0.411764705882353,0.789473684210526
"1677","CS Northridge",2022,0,1169,69,19,52,6,19,25,34,16,19,9,17,12,7,19,"1",0.365384615384615,0.315789473684211,0.735294117647059
"1678","Davidson",2022,0,1172,74,27,49,8,22,12,15,4,18,17,10,7,2,16,"1",0.551020408163265,0.363636363636364,0.8
"1679","Duke",2022,0,1181,87,32,65,8,25,15,25,14,23,18,7,14,6,14,"1",0.492307692307692,0.32,0.6
"1680","E Kentucky",2022,1,1184,81,30,74,8,34,13,16,15,28,16,19,13,5,15,"1",0.405405405405405,0.235294117647059,0.8125
"1681","Florida",2022,0,1196,66,23,59,8,26,12,15,13,25,12,16,3,6,9,"1",0.389830508474576,0.307692307692308,0.8
"1682","George Mason",2022,0,1206,80,28,54,11,26,13,18,1,30,23,9,4,7,17,"1",0.518518518518518,0.423076923076923,0.722222222222222
"1683","Gonzaga",2022,0,1211,69,24,56,13,31,8,10,6,26,16,9,6,3,14,"1",0.428571428571429,0.419354838709677,0.8
"1684","Grand Canyon",2022,0,1213,49,19,55,6,17,5,12,13,21,9,12,6,3,9,"1",0.345454545454545,0.352941176470588,0.416666666666667
"1685","Hofstra",2022,0,1220,89,31,65,7,22,20,23,7,32,17,11,9,0,9,"1",0.476923076923077,0.318181818181818,0.869565217391304
"1686","Houston",2022,0,1222,72,22,52,11,25,17,30,14,23,13,18,10,5,22,"1",0.423076923076923,0.44,0.566666666666667
"1687","Howard",2022,0,1224,79,28,62,10,25,13,16,15,28,20,16,3,1,11,"1",0.451612903225806,0.4,0.8125
"1688","Illinois",2022,0,1228,106,38,58,18,34,12,15,11,28,21,9,3,4,15,"1",0.655172413793103,0.529411764705882,0.8
"1689","Illinois St",2022,0,1229,85,30,59,12,25,13,19,8,28,17,11,10,6,20,"1",0.508474576271186,0.48,0.684210526315789
"1690","Indiana",2022,0,1231,64,21,48,8,20,14,22,6,26,16,14,5,5,16,"1",0.4375,0.4,0.636363636363636
"1691","Indiana St",2022,0,1232,67,27,57,5,25,8,13,8,33,18,13,5,0,10,"1",0.473684210526316,0.2,0.615384615384615
"1692","Iowa",2022,0,1234,94,35,64,8,26,16,21,9,25,21,9,11,4,20,"1",0.546875,0.307692307692308,0.761904761904762
"1693","Kansas",2022,0,1242,80,26,54,7,19,21,27,9,16,14,15,8,6,11,"1",0.481481481481481,0.368421052631579,0.777777777777778
"1694","Kentucky",2022,0,1246,98,39,72,8,15,12,17,16,25,20,9,8,2,21,"1",0.541666666666667,0.533333333333333,0.705882352941177
"1695","LSU",2022,0,1261,66,23,59,6,22,14,19,11,31,9,14,11,2,18,"1",0.389830508474576,0.272727272727273,0.736842105263158
"1696","Marist",2022,1,1265,84,28,58,8,24,20,25,6,27,9,12,8,3,15,"1",0.482758620689655,0.333333333333333,0.8
"1697","Michigan",2022,0,1276,87,36,64,7,18,8,12,10,32,18,11,5,5,14,"1",0.5625,0.388888888888889,0.666666666666667
"1698","Mississippi",2022,0,1279,76,28,50,4,19,16,21,5,20,13,15,11,2,21,"1",0.56,0.210526315789474,0.761904761904762
"1699","Missouri",2022,0,1281,83,29,66,4,21,21,29,15,25,6,6,5,5,18,"1",0.439393939393939,0.19047619047619,0.724137931034483
"1700","Missouri St",2022,0,1283,106,39,73,16,32,12,13,13,23,16,5,5,6,15,"1",0.534246575342466,0.5,0.923076923076923
"1701","Mt St Mary's",2022,0,1291,74,27,57,10,23,10,15,9,27,18,17,7,7,10,"1",0.473684210526316,0.434782608695652,0.666666666666667
"1702","Murray St",2022,0,1293,87,31,64,11,29,14,18,8,22,14,12,6,3,13,"1",0.484375,0.379310344827586,0.777777777777778
"1703","NC Central",2022,0,1300,86,30,62,13,27,13,22,13,29,25,15,10,3,27,"1",0.483870967741935,0.481481481481481,0.590909090909091
"1704","Nevada",2022,0,1305,68,19,53,6,20,24,29,8,25,11,13,7,5,19,"1",0.358490566037736,0.3,0.827586206896552
"1705","Niagara",2022,0,1310,66,21,47,7,21,17,24,7,22,10,12,6,1,13,"1",0.446808510638298,0.333333333333333,0.708333333333333
"1706","Nicholls St",2022,0,1311,104,39,65,14,28,12,17,12,28,23,15,6,8,18,"1",0.6,0.5,0.705882352941177
"1707","North Texas",2022,0,1317,62,19,50,8,20,16,18,4,25,13,9,10,4,14,"1",0.38,0.4,0.888888888888889
"1708","Northern Iowa",2022,0,1320,75,27,62,8,26,13,14,11,25,17,12,10,1,17,"1",0.435483870967742,0.307692307692308,0.928571428571429
"1709","Pepperdine",2022,0,1337,83,29,65,8,23,17,21,13,23,19,15,8,1,13,"1",0.446153846153846,0.347826086956522,0.80952380952381
"1710","Pittsburgh",2022,0,1338,59,16,50,4,12,23,28,11,23,8,18,2,6,16,"1",0.32,0.333333333333333,0.821428571428571
"1711","Providence",2022,0,1344,57,23,58,5,15,6,14,7,28,10,6,6,1,13,"1",0.396551724137931,0.333333333333333,0.428571428571429
"1712","Purdue",2022,0,1345,77,27,51,11,22,12,14,10,30,17,10,4,5,15,"1",0.529411764705882,0.5,0.857142857142857
"1713","S Carolina St",2022,1,1354,90,29,62,11,20,21,33,13,29,20,15,6,6,22,"1",0.467741935483871,0.55,0.636363636363636
"1714","Samford",2022,0,1359,85,36,57,11,18,2,9,6,16,16,11,5,3,21,"1",0.631578947368421,0.611111111111111,0.222222222222222
"1715","San Diego",2022,0,1360,69,27,53,5,10,10,16,11,32,8,16,3,1,16,"1",0.509433962264151,0.5,0.625
"1716","Stony Brook",2022,0,1392,64,22,63,5,26,15,19,10,21,11,9,10,5,13,"1",0.349206349206349,0.192307692307692,0.789473684210526
"1717","TAM C. Christi",2022,0,1394,57,17,50,6,20,17,21,8,12,17,10,10,2,15,"1",0.34,0.3,0.80952380952381
"1718","TCU",2022,0,1395,80,28,66,11,26,13,16,11,31,16,11,7,6,15,"1",0.424242424242424,0.423076923076923,0.8125
"1719","Texas A&M",2022,0,1401,83,31,64,10,24,11,15,13,17,19,11,11,1,16,"1",0.484375,0.416666666666667,0.733333333333333
"1720","ULM",2022,0,1419,74,28,60,7,21,11,15,7,23,15,10,7,5,13,"1",0.466666666666667,0.333333333333333,0.733333333333333
"1721","UNC Asheville",2022,0,1421,79,25,50,13,31,16,22,3,19,16,10,5,6,14,"1",0.5,0.419354838709677,0.727272727272727
"1722","UNC Wilmington",2022,1,1423,71,25,55,5,10,16,28,10,28,9,15,11,4,21,"1",0.454545454545455,0.5,0.571428571428571
"1723","USC",2022,0,1425,67,25,52,9,19,8,13,8,30,13,13,1,2,7,"1",0.480769230769231,0.473684210526316,0.615384615384615
"1724","Vanderbilt",2022,0,1435,77,28,62,11,31,10,14,15,22,13,10,8,4,15,"1",0.451612903225806,0.354838709677419,0.714285714285714
"1725","Virginia",2022,0,1438,82,34,55,9,17,5,7,5,26,21,10,7,6,14,"1",0.618181818181818,0.529411764705882,0.714285714285714
"1726","W Illinois",2022,0,1442,71,26,59,10,25,9,13,6,30,15,11,8,4,10,"1",0.440677966101695,0.4,0.692307692307692
"1727","WKU",2022,0,1443,82,24,48,9,18,25,31,5,30,16,14,7,4,10,"1",0.5,0.5,0.806451612903226
"1728","Washington",2022,0,1449,64,24,60,2,15,14,22,10,29,9,14,9,4,12,"1",0.4,0.133333333333333,0.636363636363636
"1729","Washington St",2022,0,1450,82,27,63,12,33,16,18,10,30,14,7,8,2,19,"1",0.428571428571429,0.363636363636364,0.888888888888889
"1730","West Virginia",2022,0,1452,65,23,52,2,13,17,27,7,24,6,14,7,5,16,"1",0.442307692307692,0.153846153846154,0.62962962962963
"1731","Wofford",2022,0,1459,76,27,49,12,25,10,15,6,20,16,10,10,1,17,"1",0.551020408163265,0.48,0.666666666666667
"1732","Wright St",2022,0,1460,72,24,50,7,20,17,22,1,29,14,14,5,1,11,"1",0.48,0.35,0.772727272727273
"1733","Xavier",2022,0,1462,80,27,63,5,18,21,35,13,32,15,8,8,6,12,"1",0.428571428571429,0.277777777777778,0.6
"1734","Bellarmine",2022,0,1468,77,31,53,9,21,6,10,5,17,17,6,7,2,18,"1",0.584905660377358,0.428571428571429,0.6
"1735","Dixie St",2022,0,1469,78,30,62,7,20,11,19,12,20,14,8,5,0,25,"1",0.483870967741935,0.35,0.578947368421053
"1736","Arkansas St",2022,0,1117,68,27,57,5,16,9,14,15,29,16,15,6,5,12,"1",0.473684210526316,0.3125,0.642857142857143
"1737","Bowling Green",2022,0,1132,100,39,76,12,25,10,13,10,25,16,10,15,3,18,"1",0.513157894736842,0.48,0.769230769230769
"1738","California",2022,0,1143,61,24,57,5,19,8,13,11,33,11,10,2,4,12,"1",0.421052631578947,0.263157894736842,0.615384615384615
"1739","Detroit",2022,0,1178,89,29,62,12,28,19,24,12,28,13,12,7,2,17,"1",0.467741935483871,0.428571428571429,0.791666666666667
"1740","Drake",2022,0,1179,80,28,57,8,21,16,22,8,27,19,15,12,4,13,"1",0.491228070175439,0.380952380952381,0.727272727272727
"1741","Duquesne",2022,0,1182,76,29,61,9,19,9,10,17,23,10,13,5,2,13,"1",0.475409836065574,0.473684210526316,0.9
"1742","FL Gulf Coast",2022,0,1195,67,27,61,8,26,5,7,9,27,21,10,8,3,5,"1",0.442622950819672,0.307692307692308,0.714285714285714
"1743","Harvard",2022,0,1217,62,23,63,3,18,13,18,19,18,9,10,6,3,15,"1",0.365079365079365,0.166666666666667,0.722222222222222
"1744","IL Chicago",2022,0,1227,61,23,56,6,29,9,13,11,26,17,14,4,6,16,"1",0.410714285714286,0.206896551724138,0.692307692307692
"1745","Iowa St",2022,0,1235,77,29,51,10,23,9,15,4,25,19,10,8,3,15,"1",0.568627450980392,0.434782608695652,0.6
"1746","Kansas St",2022,0,1243,67,23,59,6,26,15,18,10,32,12,19,9,3,20,"1",0.389830508474576,0.230769230769231,0.833333333333333
"1747","LIU Brooklyn",2022,0,1254,90,34,77,16,36,6,10,16,28,21,10,8,6,21,"1",0.441558441558442,0.444444444444444,0.6
"1748","MA Lowell",2022,0,1262,70,24,50,12,22,10,18,8,27,18,14,6,5,15,"1",0.48,0.545454545454545,0.555555555555556
"1749","Massachusetts",2022,1,1269,77,29,63,3,17,16,26,8,20,11,8,8,4,15,"1",0.46031746031746,0.176470588235294,0.615384615384615
"1750","Monmouth NJ",2022,0,1284,77,30,61,9,21,8,10,8,20,17,8,8,5,11,"1",0.491803278688525,0.428571428571429,0.8
"1751","Montana St",2022,0,1286,61,16,58,5,26,24,31,11,26,9,10,5,5,19,"1",0.275862068965517,0.192307692307692,0.774193548387097
"1752","MTSU",2022,0,1292,84,27,59,12,33,18,23,12,17,14,11,9,1,15,"1",0.457627118644068,0.363636363636364,0.782608695652174
"1753","Oklahoma",2022,0,1328,70,28,51,8,21,6,8,5,27,19,17,6,1,16,"1",0.549019607843137,0.380952380952381,0.75
"1754","Richmond",2022,0,1350,67,17,42,6,24,27,33,5,24,12,11,5,4,15,"1",0.404761904761905,0.25,0.818181818181818
"1755","San Francisco",2022,0,1362,66,23,53,12,30,8,16,8,27,12,21,9,9,18,"1",0.433962264150943,0.4,0.5
"1756","UC Santa Barbara",2022,0,1364,73,27,58,3,15,16,23,10,27,14,13,6,3,16,"1",0.46551724137931,0.2,0.695652173913043
"1757","Santa Clara",2022,0,1365,79,24,53,6,11,25,31,7,33,11,12,4,8,14,"1",0.452830188679245,0.545454545454545,0.806451612903226
"1758","SMU",2022,0,1374,90,32,64,9,26,17,22,13,31,13,11,3,4,18,"1",0.5,0.346153846153846,0.772727272727273
"1759","Southern Univ",2022,0,1380,78,29,63,6,22,14,20,7,12,11,9,12,2,22,"1",0.46031746031746,0.272727272727273,0.7
"1760","Texas",2022,0,1400,60,24,56,4,16,8,12,9,20,10,13,8,2,17,"1",0.428571428571429,0.25,0.666666666666667
"1761","UC Davis",2022,0,1413,77,29,50,8,17,11,15,7,18,9,16,3,2,15,"1",0.58,0.470588235294118,0.733333333333333
"1762","Baylor",2022,0,1124,94,35,60,9,24,15,20,9,24,29,11,13,2,13,"1",0.583333333333333,0.375,0.75
"1763","Charlotte",2022,0,1150,70,23,51,6,20,18,22,5,36,12,12,3,3,7,"1",0.450980392156863,0.3,0.818181818181818
"1764","Georgia",2022,0,1208,85,29,65,9,26,18,24,8,35,20,8,2,4,7,"1",0.446153846153846,0.346153846153846,0.75
"1765","Gonzaga",2022,0,1211,95,33,60,10,22,19,23,5,27,14,5,9,7,10,"1",0.55,0.454545454545455,0.826086956521739
"1766","Manhattan",2022,0,1264,99,28,55,8,21,35,41,7,33,12,14,8,4,20,"1",0.509090909090909,0.380952380952381,0.853658536585366
"1767","Miami FL",2022,0,1274,82,28,62,14,29,12,20,13,21,20,6,8,2,9,"1",0.451612903225806,0.482758620689655,0.6
"1768","Notre Dame",2022,0,1323,85,29,56,14,31,13,15,5,28,19,6,5,7,9,"1",0.517857142857143,0.451612903225806,0.866666666666667
"1769","Oral Roberts",2022,0,1331,82,31,58,11,26,9,10,2,30,8,10,2,6,17,"1",0.53448275862069,0.423076923076923,0.9
"1770","Purdue",2022,0,1345,79,30,66,11,32,8,15,19,24,18,11,6,3,14,"1",0.454545454545455,0.34375,0.533333333333333
"1771","S Carolina St",2022,0,1354,74,30,65,8,15,6,10,10,25,11,14,9,4,13,"1",0.461538461538462,0.533333333333333,0.6
"1772","S Dakota St",2022,0,1355,89,27,47,6,14,29,30,2,34,13,18,9,2,15,"1",0.574468085106383,0.428571428571429,0.966666666666667
"1773","ULM",2022,0,1419,80,29,56,6,19,16,21,6,19,18,10,11,5,16,"1",0.517857142857143,0.315789473684211,0.761904761904762
"1774","Valparaiso",2022,0,1434,67,24,58,8,23,11,12,8,24,12,8,6,6,13,"1",0.413793103448276,0.347826086956522,0.916666666666667
"1775","W Illinois",2022,1,1442,84,27,60,7,26,23,33,7,22,7,12,9,4,26,"1",0.45,0.269230769230769,0.696969696969697
"1776","Wagner",2022,0,1447,93,26,57,12,28,29,38,9,30,22,15,8,2,24,"1",0.456140350877193,0.428571428571429,0.763157894736842
"1777","St Thomas MN",2022,0,1472,80,28,60,14,31,10,12,7,24,14,3,3,0,16,"1",0.466666666666667,0.451612903225806,0.833333333333333
"1778","SUNY Albany",2022,0,1107,68,24,55,5,11,15,22,9,26,5,9,7,6,20,"1",0.436363636363636,0.454545454545455,0.681818181818182
"1779","Arkansas",2022,0,1116,81,22,48,8,22,29,35,9,29,14,13,5,10,16,"1",0.458333333333333,0.363636363636364,0.828571428571429
"1780","Ball St",2022,0,1123,75,26,55,7,23,16,25,12,17,18,12,11,4,21,"1",0.472727272727273,0.304347826086957,0.64
"1781","Bradley",2022,0,1133,87,28,51,11,27,20,25,3,24,14,14,6,2,18,"1",0.549019607843137,0.407407407407407,0.8
"1782","Cincinnati",2022,0,1153,76,31,70,7,28,7,9,13,23,16,9,8,2,12,"1",0.442857142857143,0.25,0.777777777777778
"1783","Connecticut",2022,0,1163,78,28,56,6,20,16,18,5,24,16,12,8,3,17,"1",0.5,0.3,0.888888888888889
"1784","CS Bakersfield",2022,0,1167,61,24,53,3,12,10,15,7,23,8,8,6,3,15,"1",0.452830188679245,0.25,0.666666666666667
"1785","Davidson",2022,0,1172,79,31,58,12,24,5,5,4,21,22,11,6,3,13,"1",0.53448275862069,0.5,1
"1786","Dayton",2022,0,1173,69,23,45,5,17,18,26,12,30,12,21,5,6,13,"1",0.511111111111111,0.294117647058824,0.692307692307692
"1787","East Carolina",2022,0,1187,68,23,58,4,16,18,24,11,19,13,9,7,3,11,"1",0.396551724137931,0.25,0.75
"1788","Furman",2022,0,1202,75,28,47,10,18,9,15,6,23,14,12,5,4,10,"1",0.595744680851064,0.555555555555556,0.6
"1789","George Mason",2022,0,1206,67,25,55,10,28,7,9,6,19,17,7,7,5,14,"1",0.454545454545455,0.357142857142857,0.777777777777778
"1790","Georgia Tech",2022,1,1210,72,22,56,9,22,19,24,11,38,11,23,6,5,19,"1",0.392857142857143,0.409090909090909,0.791666666666667
"1791","Harvard",2022,0,1217,77,25,66,8,29,19,27,11,34,13,11,10,3,20,"1",0.378787878787879,0.275862068965517,0.703703703703704
"1792","High Point",2022,0,1219,55,23,53,6,12,3,10,11,21,13,8,6,5,11,"1",0.433962264150943,0.5,0.3
"1793","Illinois St",2022,0,1229,81,33,60,9,23,6,12,11,29,21,15,7,2,23,"1",0.55,0.391304347826087,0.5
"1794","Iona",2022,0,1233,83,30,62,10,21,13,19,8,22,18,11,5,4,18,"1",0.483870967741935,0.476190476190476,0.684210526315789
"1795","Iowa",2022,0,1234,93,32,68,11,33,18,25,13,34,21,11,7,3,15,"1",0.470588235294118,0.333333333333333,0.72
"1796","Iowa St",2022,0,1235,79,27,56,6,18,19,20,12,27,19,16,11,5,21,"1",0.482142857142857,0.333333333333333,0.95
"1797","Jacksonville St",2022,0,1240,87,28,52,14,27,17,26,12,24,18,11,5,4,16,"1",0.538461538461538,0.518518518518518,0.653846153846154
"1798","Kansas St",2022,0,1243,74,25,53,10,26,14,19,7,27,17,13,9,0,9,"1",0.471698113207547,0.384615384615385,0.736842105263158
"1799","Loy Marymount",2022,0,1258,71,27,51,8,16,9,14,9,29,17,10,1,2,14,"1",0.529411764705882,0.5,0.642857142857143
"1800","Manhattan",2022,0,1264,77,23,55,9,19,22,30,10,24,10,14,4,4,19,"1",0.418181818181818,0.473684210526316,0.733333333333333
"1801","Michigan St",2022,0,1277,90,37,67,11,28,5,8,13,20,28,9,6,7,17,"1",0.552238805970149,0.392857142857143,0.625
"1802","Mississippi St",2022,0,1280,84,29,53,9,21,17,23,8,22,16,9,6,5,17,"1",0.547169811320755,0.428571428571429,0.739130434782609
"1803","Morehead St",2022,0,1287,80,25,51,11,26,19,25,14,20,14,12,6,2,17,"1",0.490196078431373,0.423076923076923,0.76
"1804","New Mexico",2022,0,1307,68,24,69,8,35,12,17,13,33,14,6,7,9,12,"1",0.347826086956522,0.228571428571429,0.705882352941177
"1805","North Carolina",2022,0,1314,70,29,62,7,16,5,9,14,30,17,15,5,3,15,"1",0.467741935483871,0.4375,0.555555555555556
"1806","Ohio",2022,0,1325,85,26,54,7,24,26,33,9,25,15,10,4,1,8,"1",0.481481481481481,0.291666666666667,0.787878787878788
"1807","Oregon",2022,0,1332,68,26,61,4,18,12,17,9,26,14,15,8,5,13,"1",0.426229508196721,0.222222222222222,0.705882352941177
"1808","Oregon St",2022,0,1333,83,30,56,4,14,19,25,8,29,15,16,6,4,17,"1",0.535714285714286,0.285714285714286,0.76
"1809","Pittsburgh",2022,0,1338,64,20,53,9,27,15,24,10,26,13,5,7,8,9,"1",0.377358490566038,0.333333333333333,0.625
"1810","S Carolina St",2022,0,1354,75,26,65,3,22,20,24,8,31,10,16,7,1,16,"1",0.4,0.136363636363636,0.833333333333333
"1811","Samford",2022,0,1359,75,27,53,11,24,10,16,8,25,12,13,6,4,20,"1",0.509433962264151,0.458333333333333,0.625
"1812","Santa Clara",2022,0,1365,79,32,67,5,13,10,13,8,30,16,12,9,4,16,"1",0.477611940298507,0.384615384615385,0.769230769230769
"1813","South Alabama",2022,0,1375,84,32,63,5,18,15,23,12,21,13,11,8,9,18,"1",0.507936507936508,0.277777777777778,0.652173913043478
"1814","TCU",2022,0,1395,90,30,63,11,26,19,26,18,31,21,15,3,6,17,"1",0.476190476190476,0.423076923076923,0.730769230769231
"1815","Texas A&M",2022,0,1401,80,31,66,7,26,11,13,10,30,17,14,11,5,11,"1",0.46969696969697,0.269230769230769,0.846153846153846
"1816","Toledo",2022,0,1405,95,38,72,8,14,11,12,8,39,19,12,6,0,16,"1",0.527777777777778,0.571428571428571,0.916666666666667
"1817","Utah",2022,0,1428,55,20,51,7,22,8,14,6,25,12,8,6,0,12,"1",0.392156862745098,0.318181818181818,0.571428571428571
"1818","Utah St",2022,0,1429,81,31,53,12,21,7,14,6,32,25,17,7,1,18,"1",0.584905660377358,0.571428571428571,0.5
"1819","Utah Valley",2022,0,1430,68,23,53,8,22,14,19,12,29,12,17,3,1,24,"1",0.433962264150943,0.363636363636364,0.736842105263158
"1820","UTEP",2022,0,1431,70,21,47,9,21,19,25,4,21,9,7,4,4,19,"1",0.446808510638298,0.428571428571429,0.76
"1821","Villanova",2022,0,1437,71,27,55,6,21,11,17,4,25,13,7,8,2,15,"1",0.490909090909091,0.285714285714286,0.647058823529412
"1822","Wright St",2022,0,1460,84,31,59,7,18,15,16,8,33,11,12,5,5,15,"1",0.525423728813559,0.388888888888889,0.9375
"1823","Cal Baptist",2022,0,1465,84,30,62,12,33,12,20,7,36,22,13,4,5,21,"1",0.483870967741935,0.363636363636364,0.6
"1824","Merrimack",2022,0,1467,49,17,55,3,18,12,21,10,22,8,4,6,2,13,"1",0.309090909090909,0.166666666666667,0.571428571428571
"1825","Tarleton St",2022,0,1470,67,25,43,6,14,11,18,4,19,9,9,9,1,14,"1",0.581395348837209,0.428571428571429,0.611111111111111
"1826","Abilene Chr",2022,0,1101,74,24,48,6,19,20,27,3,29,17,16,11,2,26,"1",0.5,0.315789473684211,0.740740740740741
"1827","Auburn",2022,0,1120,71,27,64,8,25,9,12,11,32,12,13,6,11,18,"1",0.421875,0.32,0.75
"1828","Boise St",2022,0,1129,58,18,50,4,16,18,21,9,25,4,14,5,6,17,"1",0.36,0.25,0.857142857142857
"1829","Bradley",2022,0,1133,73,23,55,12,29,15,25,10,28,7,11,3,5,20,"1",0.418181818181818,0.413793103448276,0.6
"1830","BYU",2022,0,1140,54,18,50,6,22,12,16,13,32,11,15,1,2,13,"1",0.36,0.272727272727273,0.75
"1831","California",2022,0,1143,73,28,59,11,24,6,7,8,25,13,9,6,2,15,"1",0.474576271186441,0.458333333333333,0.857142857142857
"1832","Canisius",2022,1,1145,97,30,65,13,30,24,30,9,23,20,13,6,5,13,"1",0.461538461538462,0.433333333333333,0.8
"1833","Charlotte",2022,0,1150,98,34,59,13,25,17,26,8,16,19,8,8,0,14,"1",0.576271186440678,0.52,0.653846153846154
"1834","Chattanooga",2022,0,1151,77,24,51,9,19,20,23,9,21,15,15,7,4,13,"1",0.470588235294118,0.473684210526316,0.869565217391304
"1835","Clemson",2022,0,1155,67,28,59,8,22,3,8,6,24,12,6,7,1,17,"1",0.474576271186441,0.363636363636364,0.375
"1836","Col Charleston",2022,0,1158,82,31,74,7,25,13,18,16,26,12,7,3,0,30,"1",0.418918918918919,0.28,0.722222222222222
"1837","Denver",2022,0,1176,75,27,46,7,18,14,19,4,26,15,13,1,4,19,"1",0.58695652173913,0.388888888888889,0.736842105263158
"1838","Drake",2022,0,1179,87,32,64,15,32,8,9,11,22,17,5,6,3,10,"1",0.5,0.46875,0.888888888888889
"1839","Duke",2022,0,1181,76,29,54,5,15,13,16,8,23,10,10,8,6,15,"1",0.537037037037037,0.333333333333333,0.8125
"1840","ETSU",2022,0,1190,86,34,64,13,25,5,18,9,20,13,8,7,0,20,"1",0.53125,0.52,0.277777777777778
"1841","Florida",2022,0,1196,87,32,60,8,23,15,20,15,24,20,16,11,5,13,"1",0.533333333333333,0.347826086956522,0.75
